county,year,total_population,children_under_5,working_age,elderly_65plus,sex_ratio,dependency_ratio,child_dependency_ratio,elderly_dependency_ratio,pct_children,pct_elderly
Kiambu,2024,3058617.713012696,348981.61328125,2089564.54296875,76276.22863769531,97.59461210418776,20.35150545360805,16.701164577832767,3.6503408757752855,11.409782000428816,2.493813735308696
Kilifi,2024,1707641.043395996,235438.625,969454.7041015624,51042.3471069336,94.55491616114814,29.55073309716192,24.285675648785634,5.265057448376285,13.78736040050793,2.989056002391777
Kirinyaga,2024,953910.6316223145,87646.53515625,649183.4169921875,48594.98025512695,98.29378125818036,20.9865982163584,13.501043443521104,7.485554772837298,9.188128557408954,5.094290664575311
Kisii,2024,1341920.890045166,152108.8310546875,780050.6953125,47132.61367797852,92.01193733899376,25.54211488175738,19.499864812472275,6.04225006928511,11.335156355570843,3.5123243126792767
Kisumu,2024,1334341.856994629,162545.662109375,795116.7734375,40646.78863525391,95.21239030022345,25.555045187409924,20.442992468470656,5.112052718939268,12.181710500746831,3.0462050202639728
Kitui,2024,1222122.787475586,135983.4892578125,706829.673828125,58891.36657714844,93.5603263390993,27.57027089419386,19.23850883641293,8.331762057780931,11.126827079192235,4.818776573080215
Kwale,2024,1038126.191757202,156308.8955078125,562808.17578125,30997.76109313965,96.6364471752888,33.28072772591593,27.773032133166097,5.507695592749835,15.056829964306512,2.9859338237744253
Laikipia,2024,602858.0744934082,76459.08203125,362477.06884765625,22628.271270751957,100.75240739832742,27.336171531349173,21.093494900055216,6.24267663129396,12.6827665193835,3.753498912620001
Lamu,2024,178058.17293548584,23180.974853515625,106451.77734375,5440.831871032715,112.94383664322127,26.88711023783464,21.77603364823164,5.111076589602998,13.01876486282636,3.055648489105884
Machakos,2024,1715018.3729858398,178784.798828125,1122824.716796875,66267.69329833984,101.26113406682492,21.82464354948789,15.922770148679238,5.901873400808652,10.424657930448957,3.8639640450596495
Makueni,2024,1065914.5974731443,103951.96484375,657874.296875,54980.15606689453,98.84222075925116,24.158432950731708,15.801189579458748,8.35724337127296,9.752372759522984,5.158026374460993
Mandera,2024,992835.5432128906,185307.900390625,458035.9868164063,11102.999755859377,101.11817533272882,42.88110668151745,40.457061393497376,2.424045288020081,18.66451112245183,1.1183120741154402
Marsabit,2024,583360.0192260742,86838.66796875,309259.8913574219,13540.077087402344,113.8706854701448,32.45773146189892,28.07951189130688,4.378219570592046,14.885947803546118,2.321049890488818
Meru,2024,1679219.3192138672,184118.279296875,1050239.875,71567.68054199219,99.2961209091112,24.345482010847014,17.531069204249647,6.814412806597368,10.96451649824221,4.261961479546153
Migori,2024,1310342.1688232422,190455.69921875,700334.0712890625,33111.13269042969,92.9241260245198,31.922883817100857,27.194978371991773,4.727905445109079,14.534806537577088,2.5269073588744586
Mombasa,2024,1435512.9283218384,173237.291015625,973363.4326171876,21014.07187652588,103.6585985804284,19.956714664105085,17.797801438854464,2.158913225250621,12.067971496303072,1.463872004349833
Murang'a,2024,1117470.3916625977,116436.7275390625,700678.13671875,71822.87896728516,98.79019290740273,26.86820048188752,16.617719525876947,10.250480956010568,10.419670034015423,6.427273554910521
Nairobi,2024,5621246.280914307,664766.890625,3940833.123046875,57726.68911743164,100.78525340314964,18.33352383071304,16.868689179891792,1.4648346508212446,11.825969854444349,1.0269375549943398
Nakuru,2024,2599183.2446899414,326115.42578125,1600593.515625,67805.3345336914,100.12861599642808,24.610918166885316,20.374656188327016,4.236261978558296,12.546842414727577,2.608716975696724
Nandi,2024,990197.7023620604,117837.48828125,590016.9912109375,30953.808807373047,99.714201145041,25.218137664687784,19.971880477442355,5.246257187245431,11.900400091835737,3.1260230894834926
Narok,2024,1452861.5500793457,233960.44921875,748313.7431640625,28060.115509033203,100.41021566677462,35.01480055944089,31.265021036431214,3.749779523009672,16.10342356475554,1.9313688566884264
Nyamira,2024,616706.4734649658,66203.52685546875,362499.9814453125,23752.85188293457,92.63196068395294,24.815554025614293,18.263042825963936,6.5525111996503576,10.735014095685454,3.851565194293997
Nyandarua,2024,669887.3236999512,73056.9873046875,415017.80859375,28417.519989013672,97.59580864019765,24.45063927197204,17.60333792716858,6.847301344803455,10.905862033808305,4.242134308805364
Nyeri,2024,790632.4530639648,75792.5361328125,521354.8076171875,46849.00384521485,97.77064094626566,23.52362310391865,14.53761143571621,8.986011668202439,9.586317363914308,5.92550984514477
Samburu,2024,378078.9527282715,61986.8310546875,191553.28662109372,8671.241302490234,102.73457867289252,36.88690160505808,32.36009788613126,4.526803718926827,16.395208092749336,2.29350013797841
Siaya,2024,1126803.98727417,138621.8173828125,628080.0107421875,52087.90133666992,90.77530930461248,30.36392107020333,22.070725864847432,8.2931952053559,12.302212181388343,4.622623093717903
Taita Taveta,2024,386760.3503341675,43906.97998046875,244047.2939453125,16939.86742401123,104.36264217391906,24.932399954459196,17.991176739008495,6.941223215450695,11.35250289812086,4.379939000824386
Tana River,2024,710044.5636749268,116763.7138671875,365334.7822265625,15870.516799926758,104.72404239455938,36.30484616295338,31.960743829416288,4.3441023335370925,16.444561347369792,2.235143765876731
Tharaka-Nithi,2024,352232.3918457031,36379.39721679688,219629.96630859372,18833.5634765625,97.5547686698425,25.13908353279157,16.563949732470277,8.575133800321296,10.328237282825771,5.346914114819009
Trans Nzoia,2024,1110456.0838165283,145454.982421875,629141.931640625,29838.60725402832,97.96766311672808,27.862328174309887,23.11958162485997,4.742746549449921,13.098670405943524,2.68705873999771
Turkana,2024,1052043.4074249268,149206.1533203125,577671.4013671875,20603.46211242676,107.3345725636755,29.395537849172925,25.82889735707585,3.5666404920970805,14.182509226071051,1.958423194995118
Uasin Gishu,2024,1381648.5072937012,165270.13671875,867218.51171875,31824.77291870117,100.40793223380312,22.727248896800717,19.0574964078199,3.6697524889808095,11.96180764111071,2.3033914016986725
Vihiga,2024,600858.7156677246,66242.48779296875,341049.5205078125,34691.99642944336,92.47129069830788,29.5952576247941,19.423128844848005,10.172128779946096,11.024636252360017,5.77373607552496
Wajir,2024,886183.330871582,139547.228515625,449645.1311035156,10210.877502441406,114.2077180132583,33.30584402204717,31.034969326399526,2.270874695647643,15.746993162055649,1.1522308247886777
West Pokot,2024,757700.9742431641,136892.322265625,371913.75537109375,17566.076293945312,98.74934472655391,41.53070337649987,36.80754483765584,4.723158538844031,18.066800349882225,2.318338881838094
Baringo,2025,736961.2050628662,104860.107421875,405062.921875,22318.66014099121,102.19100539401194,31.397286864511585,25.887362619241216,5.509924245270372,14.22871471408457,3.028471510801892
Bomet,2025,1005857.5198669434,126458.4033203125,584601.265625,28483.66342163086,99.18884119973566,26.503888351369557,21.63156509507642,4.872323256293132,12.572198429956623,2.8317791395941176
Bungoma,2025,2225506.829467773,287364.236328125,1243020.375,64711.65563964844,94.7764057171892,28.324225334421687,23.118224134348964,5.206001200072722,12.912305301567988,2.9077266707433167
Busia,2025,1016777.5738525392,128334.724609375,576434.7236328125,34180.23498535156,91.53310736836492,28.193124551991456,22.263531211406324,5.929593340585133,12.621710776243685,3.361623610151402
Elgeyo-Marakwet,2025,464526.618057251,61852.61083984375,265370.8232421875,15523.783584594728,100.60647262517826,29.1578378810024,23.30799222165984,5.849845659342561,13.31519194713201,3.341850172013498
Embu,2025,709616.7106933594,70324.02099609375,468206.5859375,35016.511962890625,100.59444039521128,22.498729433303204,15.019870097572948,7.478859335730256,9.910141621014091,4.934566990210298
Garissa,2025,1126531.389465332,164576.4326171875,595988.88671875,19550.60137939453,114.00257695571116,30.894373720675173,27.614010308694212,3.2803634119809613,14.609129772699706,1.735468852640984
Homa Bay,2025,1239910.0314331057,170192.2578125,676428.3525390625,42838.73358154297,91.39088051686537,31.493504167056752,25.160426403426328,6.333077763630422,13.726177988558524,3.4549872567793773
Isiolo,2025,418852.9956359863,63345.86669921875,229263.83154296875,9810.063018798828,110.36056075409203,31.909058321877804,27.630117787395715,4.278940534482091,15.12365134288568,2.342125547867511
Kajiado,2025,1566157.910308838,214555.765625,980482.2470703124,25868.08511352539,100.51616279546808,24.52097949319465,21.88267725051566,2.638302242678988,13.699497618518604,1.6516907358610056
Kakamega,2025,1730480.727478027,208629.8125,981543.125,63143.336853027344,92.42095246634466,27.68835545081398,21.25528743324446,6.4330680175695125,12.056176598051657,3.648889921186892
Kericho,2025,1016052.7362670898,122646.912109375,611486.849609375,29203.505798339844,100.7461458106794,24.832981772988035,20.05716266633097,4.7758191066570586,12.0709199170086,2.874211618742505
Kiambu,2025,3118841.6121521,352386.1640625,2145796.69140625,78972.70199584961,97.52543042427756,20.10250401568371,16.422159912622632,3.680344103061077,11.298623267352854,2.532116465553887
Kilifi,2025,1741211.8289489746,238440.67578125,998374.3984375,53140.09066772461,94.49463369147811,29.205553237874625,23.882891644098663,5.322661593775962,13.69394991562726,3.0519026912309046
Kirinyaga,2025,972635.90524292,88396.1396484375,666492.1689453125,50153.82711791992,98.23018221860704,20.787936186197832,13.262892464035936,7.5250437221619,9.088307266053498,5.156485263146212
Kisii,2025,1368254.8376464844,154005.416015625,803205.4130859375,48954.79760742188,91.93076758834896,25.26878060286821,19.173851857388748,6.094928745479463,11.25560909987554,3.577900567969365
Kisumu,2025,1360496.9682922363,164542.845703125,818205.2041015625,42256.59036254883,95.15622079535936,25.27476420695121,20.11021744646598,5.164546760485232,12.09431917438724,3.105967256626188
Kitui,2025,1246102.0512695312,137634.712890625,727682.25390625,60967.69384765625,93.48358180567698,27.29246256483093,18.91412249670678,8.37834006812415,11.045219992247224,4.8926726174266575
Kwale,2025,1058487.1991271973,158399.5390625,579884.419921875,32282.685455322266,96.57993928616368,32.882798358940555,27.315708720686168,5.567089638254387,14.9647099363235,3.0498890758378354
Laikipia,2025,614717.7884979248,77347.83056640625,372903.04296875,23484.887619018555,100.70350886663036,27.039929034281112,20.74207546031963,6.297853573961485,12.582656954731572,3.820434036308652
Lamu,2025,181556.26099395752,23453.03515625,109546.31176757812,5658.1211013793945,113.01127520450898,26.57429153744022,21.40924215322718,5.165049384213043,12.917778229102522,3.1164560618307213
Machakos,2025,1748727.380065918,180589.8046875,1153754.40625,68541.73944091797,101.21036045768516,21.59311745886717,15.652360997212876,5.94075646165429,10.326927269857965,3.919521145619296
Makueni,2025,1086895.1618652344,105079.607421875,676627.5478515625,56885.22924804688,98.79024756487313,23.937073975807657,15.529903823089272,8.407170152718384,9.667869644533754,5.2337365409213366
Mandera,2025,1012180.055114746,188344.591796875,472967.1486816406,11521.767761230469,101.20004205049786,42.25797925188198,39.82191835561328,2.436060896268696,18.60781496781452,1.1383120723441147
Marsabit,2025,594817.2682495117,88098.677734375,318853.0991210937,14013.815612792969,113.94984311175948,32.02493362261089,27.62986402742065,4.395069595190233,14.811049113224415,2.35598668041939
Meru,2025,1712177.460205078,186119.12890625,1079802.53515625,74082.42895507812,99.25474724139124,24.09714270801155,17.236404143033255,6.860738564978291,10.870317664616222,4.326796180706923
Migori,2025,1336130.362854004,193153.060546875,721936.1259765625,34447.481018066406,92.85814649764336,31.526409799352585,26.754868415207365,4.771541384145214,14.45615382426426,2.578152699448116
Mombasa,2025,1463651.0655670166,175023.994140625,999744.4384765624,21855.0860748291,103.65022731203008,19.692940779491984,17.506873497324104,2.186067282167878,11.958040974255086,1.4931896398655966
Murang'a,2025,1139372.9580688477,117536.3515625,720037.7265625,74259.97369384766,98.7305471749088,26.6369827831097,16.323637946531644,10.31334483657806,10.315880391063112,6.517617709631514
Nairobi,2025,5731233.285247803,671438.578125,4045243.373046875,59994.00595092773,100.74136984001116,18.081299853289497,16.59822453696458,1.4830753163249182,11.715429205321012,1.0467905067719427
Nakuru,2025,2650202.35736084,329916.58203125,1646462.998046875,70406.52728271484,100.09561264964591,24.31412730130286,20.03789835681793,4.276228944484932,12.448731739858234,2.6566472211891026
Nandi,2025,1009659.0027160645,119276.2041015625,607264.72265625,32153.845489501957,99.70110674648906,24.936414703737597,19.64154999484143,5.2948647088961645,11.81351364972727,3.184624254625126
Narok,2025,1481326.482574463,237384.380859375,771769.572265625,29200.04507446289,100.3924261393269,34.54197153060159,30.758452961873555,3.78351856872804,16.02512232460829,1.97120927884276
Nyamira,2025,628815.1891784668,67005.55859375,373218.75,24658.4743347168,92.55374095151548,24.560404033416543,17.9534277400988,6.6069762933177385,10.65584288466239,3.921418368874415
Nyandarua,2025,683014.9301757812,73836.009765625,426836.2568359375,29445.85498046875,97.5135986935614,24.197069272349108,17.298439057862243,6.898630214486867,10.810306847409985,4.31115831873405
Nyeri,2025,806144.3306884766,76452.8818359375,535406.82421875,48388.79260253906,97.69845434128383,23.31716160335496,14.279399958619376,9.037761644735586,9.483770948391332,6.002497413982093
Samburu,2025,385427.39377594,62887.18212890625,197560.0546875,9008.463600158691,102.73772261348056,36.3917927856364,31.83193192995469,4.55986085568171,16.316220160901274,2.337266044300829
Siaya,2025,1148932.3557128906,140374.6171875,646846.0283203125,54094.772705078125,90.65418071938478,30.06424734454404,21.701395856447576,8.362851488096464,12.21783131874637,4.708264367009957
Taita Taveta,2025,394342.0690155029,44356.6318359375,250860.1494140625,17551.92643737793,104.36619307413572,24.678514470279996,17.681816717219494,6.996697753060502,11.248262694030164,4.450939378899466
Tana River,2025,724397.8588562012,118503.546875,377046.46728515625,16498.192352294922,104.7020103623861,35.805066733378126,31.429427711724728,4.375639021653401,16.35890352604202,2.277504295546233
Tharaka-Nithi,2025,359172.24157714844,36760.3759765625,225804.890625,19478.383178710938,97.51406009361912,24.905908370545703,16.279707616081442,8.626200754464255,10.234748602827802,5.423131557488993
Trans Nzoia,2025,1132273.563873291,147356.4873046875,648101.556640625,31034.84024047852,97.93740320450172,27.525212016129245,22.736635299642906,4.788576716486343,13.014212466518178,2.740931275858307
Turkana,2025,1072740.5479278564,151284.0625,595377.4116210938,21460.73005676269,107.3381290809982,29.014334300391603,25.40977530338004,3.6045589970115617,14.10257706695488,2.0005517735128966
Uasin Gishu,2025,1408761.903274536,167179.484375,891908.8125,33053.66889953613,100.39723107065986,22.449957940575477,18.74401082621885,3.7059471143566185,11.86712133444316,2.346292075524328
Vihiga,2025,612673.8067016602,67020.61328125,351132.599609375,35998.43365478516,92.41699709557297,29.33907220538364,19.08698120191874,10.252091003464898,10.939036816680089,5.875627986870099
Wajir,2025,903632.9609375,141718.0625,464001.3864746094,10613.761962890623,114.26488356128442,32.83003648335572,30.542594619543223,2.287441863812496,15.683144443178625,1.1745656059158216
West Pokot,2025,772525.8591537476,138932.322265625,383652.01708984375,18312.09792327881,98.73142726946176,40.98620968597182,36.21310877484317,4.773100911128658,17.984164623021996,2.370418764148366
